product_sku,product_name,product_name_localized,inventory_item_sku,inventory_item_name,inventory_item_name_localized,quantity,unit,ingredient_cost
FG01316,سلة مواليد 2022 نموذج 7,,FG01316,سلة مواليد 2022 نموذج 7,,1,Unit,106.2998187
FG01317,Tiramisu Cake,تراميسو كيك *,FG01317,Tiramisu Cake,تراميسو كيك *,1,Unit,0
FG01318,كريزي بوكس كيك,,FG01318,كريزي بوكس كيك,,1,Unit,0
FG01319,Chocolate bowl 1,صحن شوكولا 1 *,FG01319,Chocolate bowl 1,صحن شوكولا 1 *,1,Unit,0
FG01320,Chocolate bowl2,صحن شوكولا2 *,FG01320,Chocolate bowl2,صحن شوكولا2 *,1,Unit,0
FG01321,Chocolate bowl 3,صحن شوكولا3 *,FG01321,Chocolate bowl 3,صحن شوكولا3 *,1,Unit,0
FG01322,فطائر عادية كيري بالشبت,,FG01322,فطائر عادية كيري بالشبت,,1,Unit,0
FG01323,ميني ساندوتش كيري بالشبت,,FG01323,ميني ساندوتش كيري بالشبت,,1,Unit,0
FG01324,eid exposed chocolate vase,فازة شوكولا مكشوف العيد,FG01324,eid exposed chocolate vase,فازة شوكولا مكشوف العيد,1,Unit,0
FG01325,فازة شوكولا مكشوف 2022 رقم 2,,FG01325,فازة شوكولا مكشوف 2022 رقم 2,,1,Unit,0
FG01326,فازة شوكولا مكشوف 2022 رقم 3,,FG01326,فازة شوكولا مكشوف 2022 رقم 3,,1,Unit,0
FG01327,Pecan Cake with Caramel,كيك بيكان كراميل,FG01327,Pecan Cake with Caramel,كيك بيكان كراميل,1,Unit,0
FG01328,كيكة بيكان كراميل م28,,FG01328,كيكة بيكان كراميل م28,,1,Unit,0
FG01329,ستاند قهوة و حلا,,FG01329,ستاند قهوة و حلا,,1,Unit,0
FG01330,كيكة بلاك كرنت مع الشوكولا,,FG01330,كيكة بلاك كرنت مع الشوكولا,,1,Unit,0
FG01331,سمبوسة لحم بانية بالحبة,,FG01331,سمبوسة لحم بانية بالحبة,,1,Unit,0
FG01332,Crescent pecan caramel,هلال بيكان كراميل,FG01332,Crescent pecan caramel,هلال بيكان كراميل,1,Unit,30.56419667
FG01333,Strawberry Sultana,سلطانة الفراولة,FG01333,Strawberry Sultana,سلطانة الفراولة,1,Unit,0
FG01334,ملفية,,FG01334,ملفية,,1,Unit,0
FG01335,بسبوسة بالمكسرات,,FG01335,بسبوسة بالمكسرات,,1,Unit,0
FG01336,بوكس بسبوسة بالمكسرات,,FG01336,بوكس بسبوسة بالمكسرات,,1,Unit,0
FG01337,Luxurious stuffed dates,تمر محشي فاخر *,FG01337,Luxurious stuffed dates,تمر محشي فاخر *,1,Unit,0
FG01338,بوكس معجنات و مقالي رمضان- ملغي,,PM00560,علبة محاشي 6 خانة,,1,Piece,0
FG01338,بوكس معجنات و مقالي رمضان- ملغي,,FG01207,كبة حشوة دجاج بالحبة,,12,Unit,0
FG01338,بوكس معجنات و مقالي رمضان- ملغي,,FG01011,علبة صوص كوكتيل,,1,Unit,0
FG01338,بوكس معجنات و مقالي رمضان- ملغي,,FG01012,علبة ماستر صوص,,1,Unit,0
FG01338,بوكس معجنات و مقالي رمضان- ملغي,,FG01257,فطائر عادية حلومي بالزيتون,,4,Unit,0
FG01338,بوكس معجنات و مقالي رمضان- ملغي,,FG01256,فطائر عادية لبنه بالعسل,,4,Unit,0
FG01338,بوكس معجنات و مقالي رمضان- ملغي,,FG01001,فطائر دجاج تكا 25 جرام,,4,Unit,0
FG01338,بوكس معجنات و مقالي رمضان- ملغي,,FG01331,سمبوسة لحم بانية بالحبة,,18,Unit,0
FG01339,بوكس معجنات و مقالي رمضان,,PM00560,علبة محاشي 6 خانة,,1,Piece,0
FG01339,بوكس معجنات و مقالي رمضان,,FG01207,كبة حشوة دجاج بالحبة,,12,Unit,0
FG01339,بوكس معجنات و مقالي رمضان,,FG01203,محشي ورق عنب عادي بالحبة,,14,Unit,0
FG01339,بوكس معجنات و مقالي رمضان,,FG01011,علبة صوص كوكتيل,,1,Unit,0
FG01339,بوكس معجنات و مقالي رمضان,,FG01012,علبة ماستر صوص,,1,Unit,0
FG01339,بوكس معجنات و مقالي رمضان,,FG01257,فطائر عادية حلومي بالزيتون,,4,Unit,0
FG01339,بوكس معجنات و مقالي رمضان,,FG01256,فطائر عادية لبنه بالعسل,,4,Unit,0
FG01339,بوكس معجنات و مقالي رمضان,,FG01001,فطائر دجاج تكا 25 جرام,,4,Unit,0
FG01339,بوكس معجنات و مقالي رمضان,,FG01331,سمبوسة لحم بانية بالحبة,,18,Unit,0
FG01341,بوكس ايكريلك حلا شركات,,FG01341,بوكس ايكريلك حلا شركات,,1,Unit,0
FG01342,فازة شوكولا فاخرة دائرية نقش ذهبي,,FG01342,فازة شوكولا فاخرة دائرية نقش ذهبي,,1,Unit,0
FG01343,شوكولا شكل كلمة Love,,FG01343,شوكولا شكل كلمة Love,,1,Unit,0
FG01344,بوكس سمبوسة 2 مربع,,PM00548,علبة محاشي 2 خانة,,1,Piece,0
FG01344,بوكس سمبوسة 2 مربع,,FG01011,علبة صوص كوكتيل,,1,Unit,0
FG01344,بوكس سمبوسة 2 مربع,,FG01012,علبة ماستر صوص,,1,Unit,0
FG01344,بوكس سمبوسة 2 مربع,,FG01331,سمبوسة لحم بانية بالحبة,,18,Unit,0
FG01346,بوكس سمبوسة 3 مربعات,,PM00547,علبة محاشي 3 خانة,,1,Piece,0
FG01346,بوكس سمبوسة 3 مربعات,,FG01011,علبة صوص كوكتيل,,1,Unit,0
FG01346,بوكس سمبوسة 3 مربعات,,FG01012,علبة ماستر صوص,,1,Unit,0
FG01346,بوكس سمبوسة 3 مربعات,,FG01331,سمبوسة لحم بانية بالحبة,,27,Unit,0
FG01347,تارت تفاح كيك ميني,,FG01347,تارت تفاح كيك ميني,,1,Unit,0
FG01348,تارت رازبيري كيك ميني,,FG01348,تارت رازبيري كيك ميني,,1,Unit,0
FG01349,تارت البيكان كيك ميني,,FG01349,تارت البيكان كيك ميني,,1,Unit,0
FG01350,سوارية كبير بيكان,,FG01350,سوارية كبير بيكان,,1,Unit,0
FG01351,فازة شوكولا فاخرة شفاف بورق ذهب,,FG01351,فازة شوكولا فاخرة شفاف بورق ذهب,,1,Unit,0
FG01352,فازة شوكولا فاخرة شكل صدفة,,FG01352,فازة شوكولا فاخرة شكل صدفة,,1,Unit,0
FG01353,فازة شوكولا فاخرة فلات,,FG01353,فازة شوكولا فاخرة فلات,,1,Unit,0
FG01354,فازة شوكولا فاخرة شكل وردة,,FG01354,فازة شوكولا فاخرة شكل وردة,,1,Unit,0
FG01355,بوكس شوكولا بصمه 750 غم *,Mix Chocolate Box Half KG,FG01355,بوكس شوكولا بصمه 750 غم *,Mix Chocolate Box Half KG,1,Unit,0
FG01356,بوكس معجنات و مقالي رمضان 2,,PM00560,علبة محاشي 6 خانة,,1,Piece,0
FG01356,بوكس معجنات و مقالي رمضان 2,,FG01207,كبة حشوة دجاج بالحبة,,12,Unit,0
FG01356,بوكس معجنات و مقالي رمضان 2,,FG01204,محشي ورق عنب حار بالحبة,,14,Unit,0
FG01356,بوكس معجنات و مقالي رمضان 2,,FG01011,علبة صوص كوكتيل,,1,Unit,0
FG01356,بوكس معجنات و مقالي رمضان 2,,FG01012,علبة ماستر صوص,,1,Unit,0
FG01356,بوكس معجنات و مقالي رمضان 2,,FG01257,فطائر عادية حلومي بالزيتون,,4,Unit,0
FG01356,بوكس معجنات و مقالي رمضان 2,,FG01256,فطائر عادية لبنه بالعسل,,4,Unit,0
FG01356,بوكس معجنات و مقالي رمضان 2,,FG01001,فطائر دجاج تكا 25 جرام,,4,Unit,0
FG01356,بوكس معجنات و مقالي رمضان 2,,FG01331,سمبوسة لحم بانية بالحبة,,18,Unit,0
FG01357,National Day chocolate distributions,توزيعات اليوم الوطني شوكولا,FG01357,National Day chocolate distributions,توزيعات اليوم الوطني شوكولا,1,Unit,0
FG01358,بوكس كبير ميني معمول,,FG01358,بوكس كبير ميني معمول,,1,Unit,0
FG01359,بوكس موالح محشية فاخرة,,FG01359,بوكس موالح محشية فاخرة,,1,Unit,0
FG01360,بوكس شوكولا تيا,,FG01360,بوكس شوكولا تيا,,1,Unit,0
FG01361,بوكس شوكولا NA,,FG01361,بوكس شوكولا NA,,1,Unit,0
FG01362,شوكولا ليمون تشيز,,FG01362,شوكولا ليمون تشيز,,1,Unit,0
FG01363,شوكولا نوتيلا حبوب رمان,,FG01363,شوكولا نوتيلا حبوب رمان,,1,Unit,0
FG01364,شوكولا روشية شكل هرم,,FG01364,شوكولا روشية شكل هرم,,1,Unit,0
FG01365,شوكولا كرميل مملح,,FG01365,شوكولا كرميل مملح,,1,Unit,0
FG01366,شوكولا على شكل شفايف,,FG01366,شوكولا على شكل شفايف,,1,Unit,0
FG01367,بوكس فطائر و مقالي 6 خانة,,PM00560,علبة محاشي 6 خانة,,1,Piece,0
FG01367,بوكس فطائر و مقالي 6 خانة,,FG01207,كبة حشوة دجاج بالحبة,,24,Unit,0
FG01367,بوكس فطائر و مقالي 6 خانة,,FG01203,محشي ورق عنب عادي بالحبة,,28,Unit,0
FG01367,بوكس فطائر و مقالي 6 خانة,,FG01011,علبة صوص كوكتيل,,1,Unit,0
FG01367,بوكس فطائر و مقالي 6 خانة,,FG01012,علبة ماستر صوص,,1,Unit,0
FG01367,بوكس فطائر و مقالي 6 خانة,,FG01256,فطائر عادية لبنه بالعسل,,4,Unit,0
FG01367,بوكس فطائر و مقالي 6 خانة,,FG01001,فطائر دجاج تكا 25 جرام,,4,Unit,0
FG01367,بوكس فطائر و مقالي 6 خانة,,FG01322,فطائر عادية كيري بالشبت,,4,Unit,0
FG01368,Big Pecan Cake With Caramel,كيك بيكان كراميل كبير *,FG01368,Big Pecan Cake With Caramel,كيك بيكان كراميل كبير *,1,Unit,0
FG01369,مبيعات مواد تحت التشغيل,,FG01369,مبيعات مواد تحت التشغيل,,1,Unit,0
FG01370,كرواسون سكوير سادة,,FG01370,كرواسون سكوير سادة,,1,Unit,0
FG01371,كرواسون سكوير كيري بالزعتر,,FG01371,كرواسون سكوير كيري بالزعتر,,1,Unit,0
FG01372,كرواسون سكوير قرفة,,FG01372,كرواسون سكوير قرفة,,1,Unit,0
FG01373,كرواسون سكوير رازبيري,,FG01373,كرواسون سكوير رازبيري,,1,Unit,0
FG01374,ستاند قهوة و مشروبات,,FG01374,ستاند قهوة و مشروبات,,1,Unit,0
FG01375,large vine leaf plate,صحن ورق عنب كبير *,PM00431,330  صحن دائرى ورق عنب 1 كيلو,,1,Piece,0
FG01375,large vine leaf plate,صحن ورق عنب كبير *,FG01203,محشي ورق عنب عادي بالحبة,,44,Unit,0
FG01376,small vine leaf plate,صحن ورق عنب صغير *,PM00336,صحن بلاستيك ورق عنب 270,صحن بلاستيك ورق عنب 270,1,Piece,0
FG01376,small vine leaf plate,صحن ورق عنب صغير *,FG01203,محشي ورق عنب عادي بالحبة,,22,Unit,0
FG01377,بوكس فطائر و ورق عنب,,PM00554,بوكس فطائر مستطيل,,1,Piece,0
FG01377,بوكس فطائر و ورق عنب,,FG01203,محشي ورق عنب عادي بالحبة,,26,Unit,0
FG01377,بوكس فطائر و ورق عنب,,FG01011,علبة صوص كوكتيل,,1,Unit,0
FG01377,بوكس فطائر و ورق عنب,,FG01012,علبة ماستر صوص,,1,Unit,0
FG01377,بوكس فطائر و ورق عنب,,FG01256,فطائر عادية لبنه بالعسل,,4,Unit,0
FG01377,بوكس فطائر و ورق عنب,,FG01001,فطائر دجاج تكا 25 جرام,,8,Unit,0
FG01377,بوكس فطائر و ورق عنب,,FG01322,فطائر عادية كيري بالشبت,,4,Unit,0
FG01378,كيكة فانيلا&فواكة للتخرج م 25*10,,FG01378,كيكة فانيلا&فواكة للتخرج م 25*10,,1,Unit,0
FG01379,كيكة فانيلا&فواكة للتخرج م25*5,,FG01379,كيكة فانيلا&فواكة للتخرج م25*5,,1,Unit,0
FG01380,كيكة فانيلا&شوكولا للتخرج م 20*10,,FG01380,كيكة فانيلا&شوكولا للتخرج م 20*10,,1,Unit,0
FG01381,كيكة شوكولا للتخرج م 25*10,,FG01381,كيكة شوكولا للتخرج م 25*10,,1,Unit,0
FG01382,كيكة جلاكسي للتخرج م25*5,,FG01382,كيكة جلاكسي للتخرج م25*5,,1,Unit,0
FG01383,شوكولا مطبوع,,FG01383,شوكولا مطبوع,,1,Unit,0
FG01384,صحن شوكولا شركات,,FG01384,صحن شوكولا شركات,,1,Unit,0
FG01385,تشيز كيك ستيك روشية,,FG01385,تشيز كيك ستيك روشية,,1,Unit,0
FG01386,تشيز كيك ستيك فستق,,FG01386,تشيز كيك ستيك فستق,,1,Unit,0
FG01387,صحن ورق عنب حار صغير,,PM00336,صحن بلاستيك ورق عنب 270,صحن بلاستيك ورق عنب 270,1,Piece,0
FG01387,صحن ورق عنب حار صغير,,FG01204,محشي ورق عنب حار بالحبة,,22,Unit,0
FG01388,صحن ورق عنب حار كبير,,PM00431,330  صحن دائرى ورق عنب 1 كيلو,,1,Piece,0
FG01388,صحن ورق عنب حار كبير,,FG01204,محشي ورق عنب حار بالحبة,,44,Unit,0
FG01389,شوكولا فلورانتين لوز& سوداني,,FG01389,شوكولا فلورانتين لوز& سوداني,,1,Unit,0
FG01390,اعواد شوكولا مالح بالشعرية,,FG01390,اعواد شوكولا مالح بالشعرية,,1,Unit,0
FG01391,فطائر عادية لبنة بالزعتر,,FG01391,فطائر عادية لبنة بالزعتر,,1,Unit,0
FG01392,بوكس شوكولا التخرج,,FG01392,بوكس شوكولا التخرج,,1,Unit,0
FG01393,باقة تخرج1 ( كيكة تخرج فانيلا25*10 مع بوكس شوكولا),,FG01378,كيكة فانيلا&فواكة للتخرج م 25*10,,1,Unit,0
FG01393,باقة تخرج1 ( كيكة تخرج فانيلا25*10 مع بوكس شوكولا),,FG01392,بوكس شوكولا التخرج,,1,Unit,0
FG01394,باقة تخرج2 ( كيكة تخرج شوكولا25*10 مع بوكس شوكولا),,FG01381,كيكة شوكولا للتخرج م 25*10,,1,Unit,0
FG01394,باقة تخرج2 ( كيكة تخرج شوكولا25*10 مع بوكس شوكولا),,FG01392,بوكس شوكولا التخرج,,1,Unit,0
FG01395,باقة تخرج3 ( كيكة تخرج فانيلا&شوكولا20*10 مع بوكس شوكولا),,FG01380,كيكة فانيلا&شوكولا للتخرج م 20*10,,1,Unit,0
FG01395,باقة تخرج3 ( كيكة تخرج فانيلا&شوكولا20*10 مع بوكس شوكولا),,FG01392,بوكس شوكولا التخرج,,1,Unit,0
FG01396,باقة تخرج 4 ( كيكة تخرج فانيلا&فواكة25*5 مع بوكس شوكولا),,FG01379,كيكة فانيلا&فواكة للتخرج م25*5,,1,Unit,0
FG01396,باقة تخرج 4 ( كيكة تخرج فانيلا&فواكة25*5 مع بوكس شوكولا),,FG01392,بوكس شوكولا التخرج,,1,Unit,0
FG01397,باقة تخرج 5 ( كيكة جلاكسي تخرج25*5 مع بوكس شوكولا تخرج),,FG01382,كيكة جلاكسي للتخرج م25*5,,1,Unit,0
FG01397,باقة تخرج 5 ( كيكة جلاكسي تخرج25*5 مع بوكس شوكولا تخرج),,FG01392,بوكس شوكولا التخرج,,1,Unit,0
FG01398,بوكس حالي ميكس,,FG01398,بوكس حالي ميكس,,1,Unit,0
FG01399,فازة 30 سم مستطيلة,,FG01399,فازة 30 سم مستطيلة,,1,Unit,0
FG01400,بوكس حالي&مالح,,FG01207,كبة حشوة دجاج بالحبة,,16,Unit,0
FG01400,بوكس حالي&مالح,,FG01203,محشي ورق عنب عادي بالحبة,,17,Unit,0
FG01400,بوكس حالي&مالح,,FG01001,فطائر دجاج تكا 25 جرام,,6,Unit,0
FG01400,بوكس حالي&مالح,,FG01322,فطائر عادية كيري بالشبت,,6,Unit,0
FG01400,بوكس حالي&مالح,,FG01391,فطائر عادية لبنة بالزعتر,,6,Unit,0
FG01400,بوكس حالي&مالح,,PM00589,علبة مالح ميكس,,1,Piece,0
FG01400,بوكس حالي&مالح,,PM00588,كيس حالى و مالح,,1,Piece,0
FG01400,بوكس حالي&مالح,,FG01398,بوكس حالي ميكس,,1,Unit,0
FG01401,باكيدج حالي و مالح  (حار),,FG01207,كبة حشوة دجاج بالحبة,,16,Unit,0
FG01401,باكيدج حالي و مالح  (حار),,FG01204,محشي ورق عنب حار بالحبة,,17,Unit,0
FG01401,باكيدج حالي و مالح  (حار),,FG01001,فطائر دجاج تكا 25 جرام,,6,Unit,0
FG01401,باكيدج حالي و مالح  (حار),,FG01322,فطائر عادية كيري بالشبت,,6,Unit,0
FG01401,باكيدج حالي و مالح  (حار),,FG01391,فطائر عادية لبنة بالزعتر,,6,Unit,0
FG01401,باكيدج حالي و مالح  (حار),,PM00589,علبة مالح ميكس,,1,Piece,0
FG01401,باكيدج حالي و مالح  (حار),,PM00588,كيس حالى و مالح,,1,Piece,0
FG01401,باكيدج حالي و مالح  (حار),,FG01398,بوكس حالي ميكس,,1,Unit,0
FG01413,موالح زفة بالاورجانو,,FG01413,موالح زفة بالاورجانو,,1,Unit,0
FG01414,موالح زفة بالزعتر,,FG01414,موالح زفة بالزعتر,,1,Unit,0
FG01415,موالح زفة بالطماطم المجففة,,FG01415,موالح زفة بالطماطم المجففة,,1,Unit,0
FG01416,موالح زفة بالزيتون,,FG01416,موالح زفة بالزيتون,,1,Unit,0
FG01417,باكج حالى و مالح رقم 2,,FG01001,فطائر دجاج تكا 25 جرام,,12,Unit,0
